codigocena,cena,classe,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
225072,225/72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3738090759,5.2032139648,0,0,0.6823493164,127.5265121277,177.4268914856,574.7186921265,1822.0523360412,1865.0136448548,1357.4412100342,1233.9014284241,3428.6157807555,3765.3298187621,2761.5747343811,1449.9953380554,1376.5279380127,1376.5279380127,1376.5279380127
225072,225/72,21,499649.941697245,361918.993562278,325796.339530258,311279.870185579,246016.910874741,246964.755435879,239106.947465746,228690.520109722,236087.305168315,222609.682407585,200127.159522513,176825.110677001,197046.537534517,168078.427360416,128745.116451152,146471.586154909,166541.604576095,150291.146847318,192525.481735086,166718.168995498,130047.217936027,119988.625374594,122218.591368863,121509.465731768,122648.636107126,129278.274526507,135957.569352761,152891.247903282,148014.564365798,139869.650478282,131108.063237856,130193.38635277,148609.672084516,148609.672084516,148609.672084516
225072,225/72,24,827.4448552673,587.786426593,588.6582120361,629.3420196777,735.1163470825,605.1164357666,650.0936366638,585.3769660767,620.0548104248,621.6758202637,596.4188278503,601.6242472961,682.5857232849,704.2042257874,693.2893362854,724.0040884399,814.3995962708,785.3980597656,767.7609260742,771.6294057739,843.1351226685,881.8878222412,876.5296969788,949.514192218,1042.6272717957,1060.4294713806,1053.3366266724,1115.074137323,1207.4939167969,1261.0856563294,1417.0391198853,1498.2101187073,1481.9873930481,1481.9873930481,1481.9873930481
225072,225/72,25,0.769421814,100.4899135773,2.906740509,2.3161137024,19.3737405334,29.4181081909,13.5854112305,55.0625195373,11.4269386658,32.8481093735,84.3274241845,40.5149377686,44.6769670715,1921.1770396959,8.3019687073,0,3.5502901583,3.7579099915,5.5610270264,1.6141002894,0,0,5.1477762329,0,36.626331012,0,9.5470974419,0.9390693176,0,0,0,0.8553995422,0.76985979,0.76985979,0.76985979
225072,225/72,27,40.2294177612,42.5850614304,38.4407529968,45.7713521306,43.3265227628,46.7681327012,46.0923515278,43.0912470952,45.6019024841,45.5181597412,47.4751513123,52.2724244985,50.4888278188,45.6776941838,46.4221127549,47.8610848196,44.223674152,47.9078671452,48.6678209599,49.3658123051,50.3197622681,54.1599284546,52.8645415161,51.596660614,50.3942956604,53.5550101929,55.5883201599,56.4425899719,56.7913588074,60.959698269,60.3802282104,62.0721506165,59.7074923767,59.7074923767,59.7074923767
225072,225/72,33,1875.3781931311,2809.0926406921,2446.9986546664,2330.3172837374,3691.4646276595,3270.855352676,3217.1714916526,3074.338843095,3534.8566441619,3294.1957214758,3139.7718529812,2965.0069212449,3200.7034448902,2880.3065134007,2903.179170181,2981.3123966736,3309.9597781555,3236.2262940443,4282.3832650697,4669.1387962599,4639.7267570538,4814.3940165163,4599.4493452232,5374.4111219726,4295.514157223,4091.6761557634,4577.4092205842,4863.196247508,4622.6436845946,5093.6524323304,4933.8781571765,5253.8863242177,4864.2003208524,4864.2003208524,4864.2003208524
225073,225/73,3,804197.503840935,902198.688692844,863808.328641052,837437.73427035,796588.063879302,763113.525594837,751666.235091843,745346.01214638,718467.04806816,711695.349501409,689833.652718557,673026.717190331,680732.027222842,669259.517406912,664853.199388624,630352.389618249,613217.425122306,612452.727054532,597360.212641656,579719.377592298,560175.90235427,551523.67042198,552638.255985205,548651.344417276,546494.640633787,552209.513247869,544711.457327946,551827.858094807,564510.381534119,567307.918517544,567323.387906673,554419.869047877,553757.670161165,553757.670161165,553757.670161165
225073,225/73,4,275708.573568129,387123.61856743,364771.226469896,393020.255568352,403947.929935045,391648.481400483,384146.635262604,369241.735949792,370346.299044303,372738.813977306,376010.752325926,359487.688848487,344582.611553787,313713.323986328,326098.632810773,344682.628983051,315793.979303108,300805.468360088,290588.807917788,287974.345378406,287331.878041833,293770.278312858,281223.847759429,270887.066852147,266653.41528766,268813.471406647,276721.520562154,255504.981444062,245477.465094177,236901.915979904,254639.58507029,264201.782002482,252480.276445709,252480.276445709,252480.276445709
225073,225/73,9,0,0,3.6313386169,3.6313386169,3.8002375549,3.715786853,6.5870851563,4.2224877625,0.4222502075,0,0,0,0,0.0844003479,0,0,0,0,0,0,0,0,0,28.1920276917,90.0167220825,127.925012793,411.2497487122,440.8123881836,1069.5107232788,1497.9068251648,1518.4084242615,1648.8877255005,1661.2057070496,1661.2057070496,1661.2057070496
225073,225/73,11,17548.344047145,20395.2296190158,26107.2732436589,27141.537074428,31121.7473580906,20870.0012764708,18469.1838407407,16178.5442634627,16935.6928470667,21146.2141482491,22619.4233586851,22927.5356908901,27713.1299205934,17187.9690694733,15601.0273647634,14509.4475156358,18269.5359390924,18313.8097845231,16821.0031471949,17171.6638831952,14503.1655525317,15946.1882091673,12678.8958596707,13291.2552023567,13472.7384661586,14978.1880805928,14512.4795211519,18199.4929762057,16064.029934355,19145.1224870189,18094.2361579912,19179.4303556179,20466.3354020257,20466.3354020257,20466.3354020257
225073,225/73,12,368692.004187679,365300.626381912,350335.336633221,352169.166002847,351144.678462548,358340.926491689,373085.739837082,376929.03941182,375310.854854489,363343.923937197,362061.263542477,371659.620083256,363256.210819,363665.890576564,347808.531900251,354026.249434346,350916.703729894,340331.784823265,340724.105329574,324767.711568807,310919.619566091,312985.670342389,312901.953717232,312079.727704946,303837.211254971,292919.517110226,294106.447832324,293792.057123296,300660.199444616,307242.724191112,318017.34478458,305265.564058128,315757.328282203,315757.328282203,315757.328282203
225073,225/73,15,535506.253937275,554862.933735507,656954.944301712,704506.389902983,743565.325379231,786685.91345253,799775.105314047,827732.312086462,860715.447652189,892839.532956626,926649.056664287,946845.892861992,967405.190257826,992430.571912628,1003550.57562935,1017533.25975164,1042419.45773931,1061180.74259454,1107115.08501276,1148989.97878256,1170225.63897829,1179037.2768346,1197921.7341276,1202202.63591624,1206507.37820997,1215516.45885308,1202000.80362921,1192041.84998914,1181191.88882492,1166228.49675177,1144121.17741565,1150783.21928144,1153199.09783478,1153199.09783478,1153199.09783478
225073,225/73,19,115718.459566801,119349.031229407,125052.119960826,124275.520071407,129312.483165335,129930.606762561,129786.474486685,128298.974243286,128573.641052592,128070.264405641,126361.418922993,127727.549020317,130652.637386958,134756.837213743,134011.547898673,132552.376456788,134124.230956975,133921.033678549,131932.306820247,135099.359355899,143342.823951115,145659.237782953,146093.50026477,148234.428618506,148500.829196291,145866.276682145,150082.807599249,146679.698633763,149385.143320914,164818.138937968,165067.037236976,165566.629224949,167272.724947804,167272.724947804,167272.724947804
225073,225/73,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5634878845,77.1913835266,7.4307545471,1.1880316406,0.5940161499,0.5940161499,0.5940161499
225073,225/73,21,476552.814608569,244179.157790093,206626.962204015,154706.660970233,136721.781670566,142391.475087993,135826.535785327,129250.470233535,122429.945021699,103164.838904473,89205.2049440982,91137.1688078588,78181.2924201353,101765.112903133,100897.683842621,98731.3163292742,117789.837755976,125208.470737054,108018.536102387,98662.7019961792,106157.042155197,93512.7402011192,88691.7867902493,96817.6454746929,107083.791687629,102183.815800303,108999.411922147,133275.566834336,133554.201554258,128584.088323896,122778.290313534,130269.481200389,127163.855437965,127163.855437965,127163.855437965
225073,225/73,24,1290.3400414856,1343.2597185669,1265.9216246033,1434.1210256104,1375.8985507263,1341.1670707519,1534.282341217,1515.6297651001,1372.2102256409,1400.5534072876,1466.8456593445,1517.5818756287,1534.7822745056,1488.1707764038,1564.3228145325,1648.6733358887,1562.9351361816,1507.0826042603,1655.9838114746,1617.7164667114,1642.8478073853,1623.1117135803,1668.3612569885,1695.8757150696,1966.0926019653,1920.1181101929,2051.6825171387,2128.1448061035,2028.3379173218,2131.8110796997,2250.6600627075,2183.9274562073,2179.0218193359,2179.0218193359,2179.0218193359
225073,225/73,25,54.8866339294,160.6851030029,17.8580276733,6.8565129333,74.9411146606,39.7218595215,172.5554229675,62.8591549927,22.7611703857,248.7839891174,63.5124440063,41.8322909302,56.8747858704,85.0569840881,25.6932489197,3.5537263062,14.2360402161,13.7168318848,53.2215515259,22.1647220822,9.9108384399,43.4728563232,40.0129621521,1.1860519775,31.8055585693,51.7032166809,19.3312372437,31.0324660889,5.1842189331,3.7274448059,7.9563931152,0,2.6233158142,2.6233158142,2.6233158142
225073,225/73,27,38.0757560288,50.1111995941,47.2798559177,45.6840477112,45.1619395935,46.6146068604,44.0878330303,39.6333296214,44.2025746125,38.7314249451,41.8670853516,44.5145834061,44.9496015539,44.0530883423,45.5050139954,43.1096087657,41.0989267334,41.9520942444,41.9465776855,42.3666264343,42.2028990173,42.9596580811,43.0335096008,41.4327304199,40.9228469788,45.0804048462,46.1826496033,40.9335818237,48.2234685608,48.9804497498,45.0817204407,48.1349860229,43.2216403137,43.2216403137,43.2216403137
225073,225/73,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3549407898,2.0324113892,2.5405141418,2.1170945129,1.6936744934,1.8630431396,1.5243075745,1.3549401245,1.0162056213,0.6774700623,0.5081026123,0,1.1008898132,1.2702575256,1.1855597473,0.5927862732,0,0,0.5081024841,0,0,0
225073,225/73,33,5247.9673101239,5591.8814607246,5564.3411968859,5807.6667126123,6653.411805412,6143.0741075173,6041.8011973743,5955.790425836,6336.6987367077,5868.2168457762,6242.2258322794,6139.12224489,6395.5172549041,6157.2802392304,6096.4711740778,6469.6782238743,6403.6657536583,6776.7412605378,6242.1515425042,6486.3128177734,6202.836413641,6409.6009592494,6653.1637949418,6623.9246839881,5876.3810319077,5922.0546827601,6890.5786935504,6591.6096003788,6486.5011883225,6567.2011257972,6684.6272572079,6986.6020252299,6571.2684876517,6571.2684876517,6571.2684876517
225074,225/74,3,956507.557789532,1020089.06795975,986124.058025438,953358.399778024,937685.346523681,883419.413611997,859092.734949249,850818.163141789,841938.995900937,839109.040462312,779189.154470498,791199.098778908,800887.944007738,826810.269735214,791445.557480026,754780.172444018,746835.434096324,722138.85980174,717480.984920694,705380.898171721,700866.660923188,693093.958461348,700637.729047171,706182.681283944,700429.20419679,714250.816933567,690650.949721674,687547.996450424,696933.967877718,698295.976197297,711877.323662219,704338.558547113,700444.93539011,700444.93539011,700444.93539011
225074,225/74,4,183556.106055205,183644.185185081,191983.701148376,171062.393515615,188767.511901849,217597.605783143,213183.633474745,226025.189916283,224090.147307469,228148.214470526,205087.287369789,209743.491619043,179318.858462647,173035.684411974,183467.023699866,210170.279136208,195227.077008437,192736.02025984,198787.652793825,188756.980543347,187483.01411713,173410.28896957,168169.362933059,172000.161182116,161303.62180034,156837.189829577,148281.780586683,157103.704726963,151895.433271197,144394.883539724,143665.225737361,139650.518806354,146835.740909074,146835.740909074,146835.740909074
225074,225/74,9,0.9239556519,0.9239556519,0.9239556519,1.0919486328,1.9319162598,1.3439383179,3.5263136658,3.6941335449,0,1.4273128479,2.8536428162,2.3489260864,17.1914821289,79.5211203796,95.2105301697,148.6449129944,203.4130039307,197.7221198792,136.7971541077,142.2261012573,202.1023713745,373.4264336182,1885.5973130982,4308.2379096712,5791.6105578595,7384.5639275976,7658.3057364533,9375.680635807,10272.3667400441,10220.0356979642,11265.8472087231,13428.0397249776,13799.0833741101,13799.0833741101,13799.0833741101
225074,225/74,11,25875.3611505937,22717.2056153515,32111.2975103264,28758.3248651025,31408.4216104731,23624.0111667165,20747.8557071875,30401.3144351048,20258.0785796804,21131.4396600783,20417.4534198842,27566.8699889997,28479.0680826822,25415.0597069241,17579.5705907228,16424.176022825,21447.4437493549,18675.0620848491,20273.683055244,19706.9974725312,17446.0652116914,17158.9443488709,14135.1725078134,16645.8638274383,13848.0895926461,17671.8130568881,18399.8057080851,21660.4247019953,21612.9096977576,23257.2119470188,19620.917675199,23220.1647468402,21206.0948503812,21206.0948503812,21206.0948503812
225074,225/74,12,95018.3463009587,77187.1618494263,74218.3253797044,77750.9568170608,83390.7899313367,75811.5771935701,91128.6449589128,91933.5552209876,77096.9185955595,87497.3756991868,102449.98349741,88059.0593230678,75796.6680010321,64148.8164933687,75479.7929919188,83613.740194975,84611.0416869332,84714.6780037905,80509.4665823793,79235.182801974,85267.0025340676,83371.6247150885,77396.8964586191,81970.1404784203,86190.7832416961,86335.6098276625,97718.9240033345,99496.3195596611,93870.5966845809,94311.7871851181,93996.4749116678,97173.4098108591,87811.4752492236,87811.4752492236,87811.4752492236
225074,225/74,15,962988.067972896,963500.019109277,1021913.47741766,1053364.64557893,1077966.69555635,1105772.50909589,1117696.18781149,1139813.87283131,1197823.29018702,1214051.45563363,1269785.88309328,1289002.53862098,1329266.77483218,1326668.94695747,1342968.39277343,1347585.60599398,1357357.26778561,1375964.19036454,1380323.13310709,1392891.23634702,1377669.36813162,1388553.37340302,1389352.08234074,1368929.20607723,1358931.38073081,1351208.04826219,1331448.61543673,1310111.74224821,1295446.19298093,1275713.04877194,1255001.03457828,1239591.02460298,1232029.10416071,1232029.10416071,1232029.10416071
225074,225/74,19,56413.9700536845,58172.1125353008,64513.424679298,67758.8233637671,77312.9314549111,81743.7252715445,78429.5433104833,70525.6533417291,64215.2247680358,57841.4216020059,51752.1873067655,50016.2164250199,46569.4591209146,43483.9258362686,39533.2614239091,36409.1544685462,36947.4741469368,38658.5402049689,37267.8527665892,44571.9161311513,50272.3712711911,56478.8720272737,59062.1191569728,63740.6739892201,63460.2347276979,64052.0983581133,70151.9213576882,77414.3694120867,83483.9346067865,131664.424292049,134448.854754259,135329.323743807,135882.527233766,135882.527233766,135882.527233766
225074,225/74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8462377914,119.6467442102,128.0599719345,85.790441748,641.8662142761,2229.3914895875,2954.8565995493,2509.3561949777,912.2995454416,621.2595496265,305.4117420272,89.5895809756,25.6130694136,21.8437621627,21.8437621627,21.8437621627
225074,225/74,21,282956.633924479,237583.814273188,190477.571530612,208916.08438469,164647.917676726,172174.895580623,180192.989017692,151604.009151023,134462.232878605,113356.494284796,133167.832583897,104329.659817283,99638.3016833977,100137.991811856,108182.43960519,110626.58150272,116228.003864087,125435.9827744,123062.723464621,127455.541485785,139609.633666046,146139.227480948,148003.334699936,143131.849708625,166466.282047352,156121.625330634,190046.506681299,190896.624004445,199552.511221851,175220.639424054,183235.521668073,199768.984325605,213938.914406857,213938.914406857,213938.914406857
225074,225/74,24,11360.5394296329,11283.3817789066,11918.3388061526,13727.3153400455,11879.8235770328,13047.8873161011,13059.9731311766,12614.7357793642,12903.7401044802,12857.2656373781,12117.7537744326,13114.434371515,12900.3868030764,13706.0613276676,14570.9605244024,14098.0432170774,15550.2018194524,15024.3481379089,15749.3008874941,15016.1985238346,14594.5498965701,15509.5336465517,14571.58054748,16272.6315461002,16486.2997200322,17646.8076268623,16506.5199933293,18054.6419792974,18744.0108834054,19434.7893624279,19417.4961921396,19574.7695378001,20499.6004648265,20499.6004648265,20499.6004648265
225074,225/74,25,1.3436487854,2.6977681152,0,4.6425484558,1.4283492676,1.0098556335,0.9231956299,0,6.7344871887,4.7979489868,1.430482312,6.6634424316,3.5403735901,2.4376104248,7.5713906616,0.5055489929,0.5057220154,0,6.7334044556,0.5055474609,1.8545635925,0.9269705811,3.7097092773,1.8548432556,1.2643024353,0,0.9283425598,0,0,0.5906505493,0.6750293396,1.6018235962,0,0,0
225074,225/74,27,47.4193932617,49.1853502869,44.0640474365,50.4499207764,51.6339432129,47.3209151245,54.4716580627,56.9922745361,53.2853001282,50.9335457458,47.8235319214,51.0257186646,46.5634776306,40.8499832581,48.2531745422,49.5895727478,47.9161586426,45.7683492496,45.2254944885,45.8970405457,47.781332288,48.4963208923,46.6551987915,43.1196568054,45.1309851196,45.7271830017,42.7885404236,51.1098542969,48.5033685608,44.3014624939,43.8786392151,45.7067377911,51.0965144531,51.0965144531,51.0965144531
225074,225/74,30,3.7785236633,1.9283933716,0.6703941895,1.9284420593,2.8495424805,5.4476320984,6.9558940125,3.603889856,6.3698121765,8.4648139832,10.2253362793,9.5546240295,13.7457858765,10.5611508057,23.302321106,31.1821923523,27.4938875366,30.7677369751,30.2694149353,28.6807601929,24.819726532,30.8611028503,28.4348405457,33.7137584412,31.5319194397,31.366788031,39.7545547852,32.1183312378,44.1104655762,44.7008550232,46.2835191772,44.2714115845,56.7755081665,56.7755081665,56.7755081665
225074,225/74,33,2315.1453595854,2813.5097842816,3739.3406631374,2290.1370547817,3927.9115743717,3798.4461971989,3447.7541356847,3244.4094424218,4190.1756366712,2986.8624865089,3015.325048646,3944.2319018993,4106.6914451037,3505.0674124145,3643.857052009,3107.5183504907,2561.92062876,3423.2537198454,3371.3705120289,3771.0863933208,3440.3230684906,2747.5997054284,3666.7283627206,3143.1930824308,1830.3682462221,2504.6698342644,3589.0366998969,4388.1621080355,4519.3962098636,4137.3924301955,4336.0704012499,4853.2066691316,4468.0017341025,4468.0017341025,4468.0017341025
225075,225/75,3,476521.921828765,565428.465736884,507980.443661858,517103.996542251,499271.363611562,502602.668373404,472737.241854715,477848.104055477,465038.408878788,457548.48675519,466090.07740308,493997.408864958,495864.180924995,494311.286970073,504751.96093141,460105.932666378,445028.501603992,435786.325479019,427996.630617929,418537.872204001,433854.911934876,436863.228885584,463543.468092962,460812.589293608,445937.63288553,451581.338209495,451522.222150334,452872.011644485,455889.233036864,453615.674764923,456450.435636519,461388.052326096,456945.935213798,456945.935213798,456945.935213798
225075,225/75,4,49677.3444872266,18722.5442574908,42241.8002306061,29544.081671751,36694.2404550404,61698.6615840394,47614.392601003,54463.8264260143,57717.1338884274,64537.9304138631,47052.898337762,33299.4573592125,35127.5095919953,39113.6894534373,31406.1073623862,63939.9014401412,63402.8366035819,65345.5002641072,86569.3645981248,86915.5049317634,69083.8990449419,71227.0612552091,53486.0498532553,55415.7683079543,62498.7613051478,64607.6953887735,63303.1096809329,64856.9689875217,53891.2516231711,50286.2907795949,54415.2029817965,43425.218495059,78362.985422503,78362.985422503,78362.985422503
225075,225/75,9,0,0,0,0,0.4146577942,0,0.5805211304,0,0,0.8292373474,0.5804660645,0,0,1.4997456299,1.1664722473,3.0014428528,10.9555573364,92.2338286987,92.1268653198,19.6478276245,27.1113230835,7.2479213684,40.7794860657,1377.8324670233,2385.6707667364,3352.3792684743,4521.78440549,5071.3330836559,5554.8792938504,5807.1723802588,6804.5504481453,7515.4497968407,7599.3518153038,7599.3518153038,7599.3518153038
225075,225/75,12,92094.1405205843,88471.1555309511,95110.2305193783,92370.200850581,92622.6176744932,91421.24623011,96251.275756195,87546.2759737118,81090.503641006,63254.9714037161,60679.4918106158,61911.4073037852,63960.861387915,63456.4216511761,61957.5048089301,63298.0313211936,60862.9132518943,57084.4770492261,56761.3524885393,63664.4825610492,66561.1832683683,57384.5946870131,59263.3806969645,58049.1868634416,67348.757658464,65015.2026916857,61144.992309658,56724.4797018837,54499.0135377056,61720.3678845508,63737.252620712,57526.4415431895,56245.2932420719,56245.2932420719,56245.2932420719
225075,225/75,15,1053829.9031909,1066140.5049256,1111500.526901,1115360.70589425,1136763.97825263,1147654.53357531,1172952.53044836,1191230.98416643,1262501.15009309,1284409.69021834,1305321.01526287,1306779.89460213,1274178.69868908,1237531.29747167,1239046.25529868,1244201.0386152,1255113.81369935,1241934.08929424,1177214.90890665,1140703.94820691,1106996.96928564,1093436.3352382,1059856.00538722,1033304.00642285,1003467.65328505,997298.187881957,970799.991528538,910820.566578825,845230.992019784,805924.033967934,765683.012427649,736214.41891698,724343.71133418,724343.71133418,724343.71133418
225075,225/75,19,322695.493187376,323821.025460283,337329.675920997,336752.340998829,356982.115078013,371323.419238217,373707.114628461,377084.837390068,376093.777092508,369839.246425321,361083.536594053,358820.71356337,357721.224692287,346407.184194046,357213.267679527,357323.88716909,384460.00961179,406468.561356771,434430.287708498,472325.707897645,505918.658549592,515023.621087331,527312.436073971,537088.290801796,540450.458481029,543215.993074452,556021.550972832,610179.436000551,626648.198131284,696914.118428764,704429.202619569,741074.207003221,760024.389135975,760024.389135975,760024.389135975
225075,225/75,20,0,0,0,0,0,0,0,0,0,0,2.3326693054,94.7115999634,202.1851623492,175.106871773,64.067491626,97.8226374918,950.985564713,2549.3502279049,3693.5458833095,7348.6055426897,10196.5451959796,14657.4911952974,22886.47618524,43315.3196396851,82410.3079903325,96672.9869069183,102889.452681216,118060.711758696,137904.097531494,149044.31087616,145323.526611302,134264.355316053,130928.645785164,130928.645785164,130928.645785164
225075,225/75,21,522115.656375506,454528.723917059,422612.006756609,425964.964761453,394107.717646269,341645.331821356,352754.165380587,326771.41865376,273427.85513158,276681.462378205,276538.868061812,261192.500793422,288739.894104395,334941.341347478,321487.562376025,326756.484693761,306184.166063091,305791.752301584,328735.656881465,325214.073865521,322710.645448579,326526.243784389,328383.084204129,326013.406110073,311028.330230588,292878.549922942,304182.040849917,295519.47496511,334246.255559835,290172.220622381,316205.232025632,330860.937716721,298328.550011323,298328.550011323,298328.550011323
225075,225/75,24,2492.6365774116,2378.9900285315,2430.571002139,2543.5236854159,2619.8797084437,2337.9207013924,2691.3404046659,2574.1733672921,2506.079059241,2518.0560563554,2413.0385513106,2823.5655405502,2585.060701877,2581.1591311395,2529.4181879954,2967.929997919,2701.1674757775,3263.0236242551,2666.4480408204,2999.0588159228,2776.1372272958,2949.1789513854,2905.5553143423,2737.6726548189,3227.937225855,3507.6722244132,3451.1537002869,3673.897893731,3462.6421361385,3857.7661884835,4512.4153809888,4369.8180429629,4242.0629681019,4242.0629681019,4242.0629681019
225075,225/75,25,150.3546775696,44.2846274292,93.0670865967,96.0242535416,72.3390112776,83.2862798462,371.6737853524,143.5498067871,51.2637400635,73.8527077026,50.5190494751,140.4698480698,320.0844369842,155.6017073364,337.0886112823,213.4697009277,251.2108441101,260.2374591121,292.2441301758,189.5712081299,357.6791089133,264.8369953552,247.8838981995,179.2279890097,182.7691525513,181.8212820129,209.3946884975,342.1359667799,191.7840020608,350.2263853425,205.2834243469,207.1037559853,202.306551557,202.306551557,202.306551557
225075,225/75,27,42.6338094727,41.7204873535,44.9683642883,42.2933654358,51.3030161377,48.8007519775,49.4452015858,47.7996607239,44.8749280823,42.7077351807,42.7255313538,41.5524493713,44.957390686,41.8110900024,41.1389313232,46.7073042847,40.7114300232,42.12733078,45.4535957886,48.8735632996,43.8788417969,43.8148123505,40.8867773071,40.4568214539,42.2062942139,42.0339853882,42.7917088074,44.8652438721,45.2113729004,42.6668093715,45.0798061,37.7514835658,47.5909959071,47.5909959071,47.5909959071
225075,225/75,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082987915,0.4149398804,0.1659758301,0,0.1659758301,0.1659758301,0.1659758301,0.1659758301
225075,225/75,33,1524.0907766533,1566.7604598698,1800.8849879826,1366.043407925,1958.2063197783,2328.3068758039,2014.4148493766,3433.2059311843,2673.1289786431,2236.942100173,1869.0916936905,2042.493506586,2399.5183488345,2427.7757976128,2308.6372799145,2189.9684420967,2136.9037256668,2526.4972156595,2646.1557147274,3176.8288068014,2616.5562023246,2760.5206179098,3178.1694617378,2810.4180596756,2163.6901558901,2790.3145948715,3055.6907548636,2978.2106183485,3580.202246394,3409.1603677493,3332.9814486006,4260.2550588698,3873.1869796706,3873.1869796706,3873.1869796706
225076,225/76,3,100902.53432557,102905.928165148,90602.7001949985,91189.7502542512,83129.7566267936,81290.6500573162,78389.4127824317,83544.9169193524,84100.1736107398,90478.0241705594,88833.7284577309,91867.1125048356,89648.0162429291,90857.6249748934,90144.3314111897,90396.6404102213,88810.4880360315,87177.1566320302,87311.3876797898,87990.2764961215,88103.6574229395,87939.7234225856,91990.16106193,93356.5112491631,92982.6695757596,94728.1888607722,90749.1299661191,90798.9764435391,95310.458946017,90943.6362766036,90972.9663749969,99852.6377733049,95379.1351288161,95379.1351288161,95379.1351288161
225076,225/76,4,8.4371299988,0,21.6758682983,6.5350468689,0,0,0,13.4045229187,20.3534846375,55.6691661194,11.9091624756,12.157916095,5.6217501282,0,0.8269743408,7.858412616,28.3000376953,3.5594384583,3.5600912781,3.9706911377,0,14.6481521301,19.3630508362,32.6049383057,54.3753192019,8.4484947024,19.4196272916,51.4040069761,6.9520257202,27.0506716797,7.5278849915,15.6390178711,91.2620501648,91.2620501648,91.2620501648
225076,225/76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1823938351,343.0693025104,888.4650061054,1266.9990196064,1508.8604753498,2126.9770673696,2487.7031829253,2609.8923848072,2817.5723076101,3042.4388052176,3082.2096157677,3082.2096157677,3082.2096157677
225076,225/76,12,1359.8242214343,845.6661124703,861.6022606052,633.3883183404,790.4637533472,476.0275067036,1416.4022203711,706.8450800227,789.5344634196,842.1539976736,1289.1538181202,1035.7592615995,2262.4557267775,626.2044612321,718.0387048105,577.7933723225,436.3943957572,421.6425222689,645.0243999972,785.1612161676,585.7723262871,725.7889544558,697.9942920174,664.8695957292,668.5098329328,742.8859481014,574.7615235034,356.6509771755,328.9021863318,364.3853353739,374.8718326472,276.4838389604,339.4452180286,339.4452180286,339.4452180286
225076,225/76,13,13830.3172614889,5807.4271017266,5843.5964480186,17944.6024339249,16485.4806795781,7366.7290316494,2386.0142623553,10464.8924902903,10545.3186638051,2896.9098640925,16335.4330366324,2136.5185132679,867.5107656585,3536.8683751261,6183.8306395289,4403.0148564425,6168.7904185072,1446.7973018036,4063.4388077403,6553.2407859264,10779.5197596967,4314.3830250454,7468.3774982817,6291.1904305864,8371.3658987301,5764.2184403119,9299.832185904,13052.2025350352,7425.63105213,9453.4656450484,5882.7109360658,9523.0142398668,4731.3980456599,4731.3980456599,4731.3980456599
225076,225/76,15,465319.579456427,473110.74299208,482983.024527997,478831.483342865,484984.577429634,489989.053063363,488877.036161771,495118.265262418,503845.59866198,500540.153340913,491899.1353073,487442.138482219,471652.317954661,471975.820361675,478652.025721569,484205.098018615,479905.582302444,455252.182536934,417156.139011798,404904.395528228,392861.628213666,387394.441980136,380453.006435506,375384.959280126,365511.260726633,362979.170196695,354081.256412077,336851.532323398,317053.782847892,301815.987055244,286740.611538876,270293.689301142,265654.982723208,265654.982723208,265654.982723208
225076,225/76,19,75045.4147274798,79209.9894641583,87635.1167731991,95438.2733060851,99167.2742104487,103283.303009952,105913.029021977,108017.741735879,112131.114851742,112975.570173012,113327.357016565,117137.808605639,124237.139732236,128712.119469824,138250.955026542,146048.929595928,166985.173068082,177883.861507828,203642.606414112,217896.151060937,236352.098188143,259022.717788522,269769.412545144,277042.077160488,284832.145420851,284807.552521543,289153.255394723,297427.805930461,300922.095117862,305728.776687626,308885.748867918,333761.673424548,348279.037718014,348279.037718014,348279.037718014
225076,225/76,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3532532837,18.0682676697,57.1943461975,344.0486543693,798.2718237725,1423.0522723605,2015.7687660808,2788.4841182453,3501.9132016831,3647.2611529342,4180.7670222695,3998.6206556107,3998.6206556107,3998.6206556107
225076,225/76,21,248859.390694694,242617.928781152,236281.321574897,219392.110780426,218996.743891004,221356.788846085,225347.000001687,206301.169121158,192994.333014464,195499.391358978,192364.65081133,203972.697975039,213774.334742249,208428.551722364,188267.848997842,177223.976845743,160142.300582417,180621.897191031,189135.327986868,183988.535184313,173244.586671393,162575.549582475,152411.985676885,149930.173565811,149546.827090635,151927.76534381,155969.222083452,159454.651759407,176702.8201615,188442.55902647,203569.806556633,180173.621539834,180423.676142069,180423.676142069,180423.676142069
